Date;Numéro de facture;Code Article;Vendeur;Responsable de Service;Prix Unitaire de Billet;Remise Accordée;Prix de Vente par Unité;Coût Unitaire;Quantité;Code Postal
18/05/2013;2577;44;Amy Apple;John Jones;38,95;0;38,95;24,76;9;3013
18/05/2013;2578;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;1;3014
18/05/2013;2578;3;Kelly Clark;John Jones;59,95;0;59,95;28,73;13;3014
18/05/2013;2579;28;Amy Apple;John Jones;0,95;0;0,95;0,5;24;3024
18/05/2013;2580;45;Amy Apple;John Jones;38,95;0;38,95;22,33;4;3022
18/05/2013;2581;48;Kelly Clark;John Jones;3,95;0;3,95;1,43;14;3020
18/05/2013;2582;15;Amy Apple;John Jones;28,95;0;28,95;17,53;30;3010
18/05/2013;2583;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;2;3020
18/05/2013;2584;50;Kelly Clark;John Jones;24,95;0;24,95;12,14;3;3026
18/05/2013;2584;49;Kelly Clark;John Jones;63,95;0;63,95;27,1;4;3026
18/05/2013;2585;48;Amy Apple;John Jones;3,95;0;3,95;1,43;14;3014
18/05/2013;2586;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;18;3021
18/05/2013;2587;36;Kelly Clark;John Jones;26,95;0,1;24,26;12,53;13;3016
18/05/2013;2588;29;Amy Apple;John Jones;40,95;0;40,95;15,51;2;3029
18/05/2013;2589;6;Kelly Clark;John Jones;55,95;0;55,95;16,06;20;3030
18/05/2013;2589;8;Kelly Clark;John Jones;7,95;0;7,95;4,53;31;3030
18/05/2013;2590;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;22;3031
18/05/2013;2590;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;8;3031
18/05/2013;2591;36;Amy Apple;John Jones;26,95;0;26,95;12,53;17;3011
18/05/2013;2592;1;Kelly Clark;John Jones;43,95;0;43,95;25,6;4;3011
18/05/2013;2593;47;Amy Apple;John Jones;28,95;0;28,95;8,86;20;3023
18/05/2013;2594;41;Kelly Clark;John Jones;18,95;0;18,95;9,98;4;3018
18/05/2013;2594;45;Kelly Clark;John Jones;38,95;0;38,95;22,33;1;3018
18/05/2013;2595;7;Amy Apple;John Jones;20,95;0;20,95;10,04;15;3011
18/05/2013;2596;10;Kelly Clark;John Jones;34,95;0;34,95;22,13;9;3027
18/05/2013;2596;24;Kelly Clark;John Jones;27,95;0;27,95;16,8;8;3027
18/05/2013;2597;3;Amy Apple;John Jones;59,95;0,1;53,96;28,73;5;3020
18/05/2013;2597;42;Amy Apple;John Jones;35,95;0;35,95;20,25;1;3020
18/05/2013;2598;43;Kelly Clark;John Jones;11,95;0;11,95;3,32;4;3014
18/05/2013;2598;40;Kelly Clark;John Jones;16,95;0;16,95;6,53;6;3014
18/05/2013;2599;2;Amy Apple;John Jones;44,95;0;44,95;27,95;1;3025
18/05/2013;2600;15;Kelly Clark;John Jones;28,95;0;28,95;17,53;25;3031
18/05/2013;2601;46;Amy Apple;John Jones;55,95;0;55,95;32,47;7;3014
18/05/2013;2601;34;Amy Apple;John Jones;37,95;0;37,95;15,35;15;3014
18/05/2013;2602;25;Kelly Clark;John Jones;0,95;0;0,95;0,35;19;3012
18/05/2013;2602;47;Kelly Clark;John Jones;28,95;0;28,95;8,86;3;3012
18/05/2013;2602;36;Kelly Clark;John Jones;26,95;0;26,95;12,53;4;3012
18/05/2013;2603;19;Amy Apple;John Jones;49,95;0;49,95;24,77;9;3021
18/05/2013;2603;10;Amy Apple;John Jones;34,95;0;34,95;22,13;5;3021
18/05/2013;2603;40;Amy Apple;John Jones;16,95;0,1;15,26;6,53;33;3021
18/05/2013;2604;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;11;3012
18/05/2013;2605;7;Amy Apple;John Jones;20,95;0;20,95;10,04;9;3014
18/05/2013;2605;24;Amy Apple;John Jones;27,95;0;27,95;16,8;4;3014
18/05/2013;2606;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;9;3019
18/05/2013;2606;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;22;3019
19/05/2013;2607;7;Wendel Westborne;John Jones;20,95;0;20,95;10,04;17;3027
19/05/2013;2608;7;Amy Apple;John Jones;20,95;0;20,95;10,04;4;3013
19/05/2013;2609;50;Amy Apple;John Jones;24,95;0;24,95;12,14;2;3021
19/05/2013;2610;49;Kelly Clark;John Jones;63,95;0;63,95;27,1;4;3016
19/05/2013;2610;5;Kelly Clark;John Jones;24,95;0;24,95;12,27;7;3016
19/05/2013;2610;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;22;3016
19/05/2013;2610;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;2;3016
19/05/2013;2611;26;Amy Apple;John Jones;0,95;0;0,95;0,42;12;3029
19/05/2013;2612;20;Wendel Westborne;John Jones;16,95;0;16,95;6,76;24;3012
19/05/2013;2613;36;Kelly Clark;John Jones;26,95;0,1;24,26;12,53;27;3017
19/05/2013;2614;28;Wendel Westborne;John Jones;0,95;0;0,95;0,5;11;3032
19/05/2013;2614;17;Wendel Westborne;John Jones;49,95;0;49,95;23,93;33;3032
19/05/2013;2615;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;2;3028
19/05/2013;2616;32;Amy Apple;John Jones;22,95;0;22,95;11,78;25;3026
19/05/2013;2617;47;Wendel Westborne;John Jones;28,95;0,1;26,06;8,86;8;3010
19/05/2013;2618;24;Amy Apple;John Jones;27,95;0;27,95;16,8;20;3014
19/05/2013;2619;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;7;3023
19/05/2013;2619;33;Wendel Westborne;John Jones;19,95;0;19,95;9,78;5;3023
19/05/2013;2620;38;Amy Apple;John Jones;24,95;0;24,95;11,48;2;3029
19/05/2013;2621;30;Wendel Westborne;John Jones;10,95;0;10,95;4,8;2;3022
19/05/2013;2622;11;Kelly Clark;John Jones;65,95;0;65,95;37,97;1;3012
19/05/2013;2623;36;Wendel Westborne;John Jones;26,95;0;26,95;12,53;11;3021
19/05/2013;2624;19;Kelly Clark;John Jones;49,95;0;49,95;24,77;10;3030
19/05/2013;2625;47;Wendel Westborne;John Jones;28,95;0;28,95;8,86;4;3012
19/05/2013;2626;36;Kelly Clark;John Jones;26,95;0,1;24,26;12,53;22;3022
19/05/2013;2626;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;17;3022
19/05/2013;2627;3;Amy Apple;John Jones;59,95;0;59,95;28,73;1;3019
19/05/2013;2628;23;Kelly Clark;John Jones;2,95;0,1;2,66;1,68;4;3030
19/05/2013;2629;26;Amy Apple;John Jones;0,95;0;0,95;0,42;2;3020
19/05/2013;2630;24;Kelly Clark;John Jones;27,95;0;27,95;16,8;16;3017
19/05/2013;2631;22;Wendel Westborne;John Jones;0,95;0;0,95;0,57;7;3024
19/05/2013;2632;22;Kelly Clark;John Jones;0,95;0;0,95;0,57;7;3032
19/05/2013;2632;18;Kelly Clark;John Jones;54,95;0,1;49,46;26,65;6;3032
19/05/2013;2632;49;Kelly Clark;John Jones;63,95;0;63,95;27,1;4;3032
19/05/2013;2633;27;Amy Apple;John Jones;4,95;0;4,95;1,82;6;3022
19/05/2013;2634;40;Wendel Westborne;John Jones;16,95;0,2;13,56;6,53;22;3024
19/05/2013;2635;27;Wendel Westborne;John Jones;4,95;0;4,95;1,82;1;3033
19/05/2013;2636;10;Kelly Clark;John Jones;34,95;0,1;31,46;22,13;8;3017
19/05/2013;2636;26;Kelly Clark;John Jones;0,95;0,1;0,86;0,42;18;3017
19/05/2013;2636;30;Kelly Clark;John Jones;10,95;0;10,95;4,8;8;3017
19/05/2013;2636;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;3;3017
19/05/2013;2637;43;Wendel Westborne;John Jones;11,95;0;11,95;3,32;9;3012
19/05/2013;2637;12;Wendel Westborne;John Jones;47,95;0;47,95;20,7;3;3012
19/05/2013;2638;25;Amy Apple;John Jones;0,95;0;0,95;0,35;4;3025
19/05/2013;2638;13;Amy Apple;John Jones;26,95;0;26,95;13,26;2;3025
19/05/2013;2639;37;Kelly Clark;John Jones;24,95;0;24,95;9,38;4;3012
19/05/2013;2640;17;Amy Apple;John Jones;49,95;0;49,95;23,93;9;3020
19/05/2013;2640;9;Amy Apple;John Jones;48,95;0;48,95;24,52;11;3020
19/05/2013;2641;23;Kelly Clark;John Jones;2,95;0;2,95;1,68;1;3029
19/05/2013;2641;46;Kelly Clark;John Jones;55,95;0;55,95;32,47;18;3029
19/05/2013;2642;4;Amy Apple;John Jones;73,95;0;73,95;38,86;2;3027
19/05/2013;2643;21;Kelly Clark;John Jones;26,95;0;26,95;12,42;7;3025
19/05/2013;2643;24;Kelly Clark;John Jones;27,95;0;27,95;16,8;8;3025
19/05/2013;2643;8;Kelly Clark;John Jones;7,95;0;7,95;4,53;11;3025
19/05/2013;2644;6;Amy Apple;John Jones;55,95;0;55,95;16,06;9;3014
19/05/2013;2645;37;Wendel Westborne;John Jones;24,95;0;24,95;9,38;7;3019
19/05/2013;2646;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;34;3031
19/05/2013;2647;24;Amy Apple;John Jones;27,95;0;27,95;16,8;5;3027
19/05/2013;2648;4;Kelly Clark;John Jones;73,95;0;73,95;38,86;2;3017
19/05/2013;2648;33;Kelly Clark;John Jones;19,95;0;19,95;9,78;22;3017
19/05/2013;2648;50;Kelly Clark;John Jones;24,95;0;24,95;12,14;3;3017
20/05/2013;2649;16;Sally Summer;John Jones;27,95;0;27,95;15,85;2;3015
20/05/2013;2650;23;Benny Bernanke;John Jones;2,95;0;2,95;1,68;7;3020
20/05/2013;2651;20;Sally Summer;John Jones;16,95;0;16,95;6,76;13;3032
20/05/2013;2651;37;Sally Summer;John Jones;24,95;0;24,95;9,38;5;3032
20/05/2013;2651;44;Sally Summer;John Jones;38,95;0;38,95;24,76;3;3032
20/05/2013;2652;28;Benny Bernanke;John Jones;0,95;0;0,95;0,5;8;3014
20/05/2013;2653;24;Sally Summer;John Jones;27,95;0;27,95;16,8;16;3016
20/05/2013;2654;19;Benny Bernanke;John Jones;49,95;0;49,95;24,77;12;3020
20/05/2013;2655;11;Wendel Westborne;John Jones;65,95;0;65,95;37,97;5;3025
20/05/2013;2656;18;Benny Bernanke;John Jones;54,95;0;54,95;26,65;30;3010
20/05/2013;2656;19;Benny Bernanke;John Jones;49,95;0;49,95;24,77;23;3010
20/05/2013;2657;6;Wendel Westborne;John Jones;55,95;0;55,95;16,06;26;3016
20/05/2013;2658;18;Sally Summer;John Jones;54,95;0;54,95;26,65;1;3028
20/05/2013;2659;40;Wendel Westborne;John Jones;16,95;0;16,95;6,53;4;3016
20/05/2013;2660;25;Benny Bernanke;John Jones;0,95;0;0,95;0,35;4;3025
20/05/2013;2661;22;Wendel Westborne;John Jones;0,95;0;0,95;0,57;16;3024
20/05/2013;2661;20;Wendel Westborne;John Jones;16,95;0;16,95;6,76;12;3024
20/05/2013;2661;5;Wendel Westborne;John Jones;24,95;0;24,95;12,27;1;3024
20/05/2013;2662;42;Benny Bernanke;John Jones;35,95;0;35,95;20,25;1;3019
20/05/2013;2663;34;Sally Summer;John Jones;37,95;0;37,95;15,35;9;3031
20/05/2013;2664;11;Benny Bernanke;John Jones;65,95;0,1;59,36;37,97;13;3016
20/05/2013;2665;25;Wendel Westborne;John Jones;0,95;0,1;0,86;0,35;4;3014
20/05/2013;2666;18;Sally Summer;John Jones;54,95;0;54,95;26,65;17;3032
20/05/2013;2667;9;Wendel Westborne;John Jones;48,95;0;48,95;24,52;26;3018
20/05/2013;2668;50;Sally Summer;John Jones;24,95;0;24,95;12,14;2;3027
20/05/2013;2669;35;Sally Summer;John Jones;0,95;0,1;0,86;0,47;19;3016
20/05/2013;2670;13;Wendel Westborne;John Jones;26,95;0;26,95;13,26;15;3028
20/05/2013;2671;25;Benny Bernanke;John Jones;0,95;0;0,95;0,35;17;3032
20/05/2013;2672;2;Wendel Westborne;John Jones;44,95;0,1;40,46;27,95;4;3016
20/05/2013;2673;33;Sally Summer;John Jones;19,95;0;19,95;9,78;3;3023
20/05/2013;2674;13;Benny Bernanke;John Jones;26,95;0;26,95;13,26;13;3017
20/05/2013;2675;49;Benny Bernanke;John Jones;63,95;0;63,95;27,1;2;3032
20/05/2013;2675;23;Benny Bernanke;John Jones;2,95;0;2,95;1,68;7;3032
20/05/2013;2676;17;Wendel Westborne;John Jones;49,95;0;49,95;23,93;3;3027
20/05/2013;2677;48;Benny Bernanke;John Jones;3,95;0,1;3,56;1,43;4;3013
20/05/2013;2677;14;Benny Bernanke;John Jones;31,95;0,2;25,56;17,38;1;3013
20/05/2013;2678;45;Benny Bernanke;John Jones;38,95;0;38,95;22,33;4;3017
20/05/2013;2679;14;Sally Summer;John Jones;31,95;0;31,95;17,38;4;3027
20/05/2013;2679;20;Sally Summer;John Jones;16,95;0;16,95;6,76;7;3027
20/05/2013;2679;21;Sally Summer;John Jones;26,95;0,1;24,26;12,42;3;3027
20/05/2013;2679;33;Sally Summer;John Jones;19,95;0;19,95;9,78;16;3027
20/05/2013;2680;41;Wendel Westborne;John Jones;18,95;0;18,95;9,98;20;3029
20/05/2013;2681;16;Benny Bernanke;John Jones;27,95;0;27,95;15,85;4;3012
20/05/2013;2682;18;Sally Summer;John Jones;54,95;0;54,95;26,65;14;3016
20/05/2013;2683;27;Benny Bernanke;John Jones;4,95;0;4,95;1,82;4;3012
20/05/2013;2684;28;Benny Bernanke;John Jones;0,95;0;0,95;0,5;31;3033
20/05/2013;2684;45;Benny Bernanke;John Jones;38,95;0;38,95;22,33;6;3033
20/05/2013;2685;41;Sally Summer;John Jones;18,95;0;18,95;9,98;14;3017
20/05/2013;2686;31;Sally Summer;John Jones;0,95;0;0,95;0,34;11;3019
20/05/2013;2687;49;Benny Bernanke;John Jones;63,95;0;63,95;27,1;4;3013
20/05/2013;2688;6;Benny Bernanke;John Jones;55,95;0,1;50,36;16,06;6;3024
20/05/2013;2688;11;Benny Bernanke;John Jones;65,95;0;65,95;37,97;17;3024
21/05/2013;2689;46;Kelly Clark;Mary Mansfield;55,95;0;55,95;32,47;5;3019
21/05/2013;2689;17;Kelly Clark;Mary Mansfield;49,95;0;49,95;23,93;10;3019
21/05/2013;2690;40;Amy Apple;Mary Mansfield;16,95;0;16,95;6,53;19;3022
21/05/2013;2690;34;Amy Apple;Mary Mansfield;37,95;0;37,95;15,35;9;3022
21/05/2013;2690;18;Amy Apple;Mary Mansfield;54,95;0;54,95;26,65;20;3022
21/05/2013;2690;21;Amy Apple;Mary Mansfield;26,95;0;26,95;12,42;4;3022
21/05/2013;2691;10;Kelly Clark;Mary Mansfield;34,95;0;34,95;22,13;9;3022
21/05/2013;2692;7;Amy Apple;Mary Mansfield;20,95;0;20,95;10,04;10;3013
21/05/2013;2693;48;Kelly Clark;Mary Mansfield;3,95;0;3,95;1,43;10;3016
21/05/2013;2694;30;Amy Apple;Mary Mansfield;10,95;0;10,95;4,8;19;3015
21/05/2013;2694;21;Amy Apple;Mary Mansfield;26,95;0;26,95;12,42;18;3015
22/05/2013;2695;5;Sally Summer;Mary Mansfield;24,95;0;24,95;12,27;2;3017
22/05/2013;2695;1;Sally Summer;Mary Mansfield;43,95;0;43,95;25,6;16;3017
22/05/2013;2696;20;Sally Summer;Mary Mansfield;16,95;0;16,95;6,76;23;3023
22/05/2013;2696;34;Sally Summer;Mary Mansfield;37,95;0;37,95;15,35;3;3023
22/05/2013;2696;33;Sally Summer;Mary Mansfield;19,95;0;19,95;9,78;14;3023
22/05/2013;2696;12;Sally Summer;Mary Mansfield;47,95;0,1;43,16;20,7;2;3023
22/05/2013;2697;44;Wendel Westborne;Mary Mansfield;38,95;0,1;35,06;24,76;8;3023
22/05/2013;2698;16;Sally Summer;Mary Mansfield;27,95;0;27,95;15,85;4;3033
22/05/2013;2698;24;Sally Summer;Mary Mansfield;27,95;0;27,95;16,8;8;3033
22/05/2013;2699;45;Sally Summer;Mary Mansfield;38,95;0;38,95;22,33;6;3029
22/05/2013;2700;28;Wendel Westborne;Mary Mansfield;0,95;0;0,95;0,5;14;3027
22/05/2013;2701;40;Sally Summer;Mary Mansfield;16,95;0;16,95;6,53;18;3022
22/05/2013;2701;8;Sally Summer;Mary Mansfield;7,95;0;7,95;4,53;11;3022
22/05/2013;2702;15;Wendel Westborne;Mary Mansfield;28,95;0;28,95;17,53;5;3023
22/05/2013;2702;47;Wendel Westborne;Mary Mansfield;28,95;0,1;26,06;8,86;3;3023
22/05/2013;2702;21;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,42;2;3023
22/05/2013;2702;46;Wendel Westborne;Mary Mansfield;55,95;0;55,95;32,47;6;3023
22/05/2013;2703;1;Sally Summer;Mary Mansfield;43,95;0;43,95;25,6;1;3028
22/05/2013;2704;39;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,24;19;3023
22/05/2013;2705;43;Wendel Westborne;Mary Mansfield;11,95;0;11,95;3,32;6;3030
22/05/2013;2706;42;Sally Summer;Mary Mansfield;35,95;0,2;28,76;20,25;2;3026
22/05/2013;2706;18;Sally Summer;Mary Mansfield;54,95;0;54,95;26,65;7;3026
22/05/2013;2706;46;Sally Summer;Mary Mansfield;55,95;0,1;50,36;32,47;25;3026
22/05/2013;2707;27;Sally Summer;Mary Mansfield;4,95;0,1;4,46;1,82;8;3028
22/05/2013;2707;22;Sally Summer;Mary Mansfield;0,95;0;0,95;0,57;4;3028
22/05/2013;2708;16;Wendel Westborne;Mary Mansfield;27,95;0;27,95;15,85;4;3010
22/05/2013;2709;31;Sally Summer;Mary Mansfield;0,95;0;0,95;0,34;14;3022
22/05/2013;2709;23;Sally Summer;Mary Mansfield;2,95;0;2,95;1,68;2;3022
22/05/2013;2710;5;Wendel Westborne;Mary Mansfield;24,95;0;24,95;12,27;6;3021
22/05/2013;2711;40;Sally Summer;Mary Mansfield;16,95;0;16,95;6,53;8;3015
22/05/2013;2712;47;Wendel Westborne;Mary Mansfield;28,95;0;28,95;8,86;2;3033
22/05/2013;2713;16;Wendel Westborne;Mary Mansfield;27,95;0;27,95;15,85;2;3025
22/05/2013;2714;19;Sally Summer;Mary Mansfield;49,95;0;49,95;24,77;1;3018
22/05/2013;2714;47;Sally Summer;Mary Mansfield;28,95;0;28,95;8,86;14;3018
22/05/2013;2714;20;Sally Summer;Mary Mansfield;16,95;0;16,95;6,76;9;3018
22/05/2013;2715;4;Wendel Westborne;Mary Mansfield;73,95;0;73,95;38,86;1;3012
22/05/2013;2716;26;Sally Summer;Mary Mansfield;0,95;0;0,95;0,42;2;3016
22/05/2013;2717;19;Wendel Westborne;Mary Mansfield;49,95;0;49,95;24,77;2;3031
22/05/2013;2718;16;Sally Summer;Mary Mansfield;27,95;0;27,95;15,85;5;3025
22/05/2013;2719;36;Wendel Westborne;Mary Mansfield;26,95;0;26,95;12,53;10;3022
22/05/2013;2720;47;Sally Summer;Mary Mansfield;28,95;0;28,95;8,86;15;3018
22/05/2013;2721;7;Wendel Westborne;Mary Mansfield;20,95;0;20,95;10,04;18;3013
22/05/2013;2721;49;Wendel Westborne;Mary Mansfield;63,95;0;63,95;27,1;4;3013
22/05/2013;2722;32;Sally Summer;Mary Mansfield;22,95;0;22,95;11,78;14;3032
23/05/2013;2723;7;Benny Bernanke;Mary Mansfield;20,95;0;20,95;10,04;17;3019
23/05/2013;2723;34;Benny Bernanke;Mary Mansfield;37,95;0;37,95;15,35;14;3019
23/05/2013;2723;27;Benny Bernanke;Mary Mansfield;4,95;0;4,95;1,82;6;3019
23/05/2013;2723;23;Benny Bernanke;Mary Mansfield;2,95;0;2,95;1,68;2;3019
23/05/2013;2724;43;Kelly Clark;Mary Mansfield;11,95;0;11,95;3,32;5;3013
24/05/2013;2725;6;Sally Summer;Mary Mansfield;55,95;0;55,95;16,06;21;3016
24/05/2013;2726;43;Benny Bernanke;Mary Mansfield;11,95;0,2;9,56;3,32;3;3033
24/05/2013;2727;16;Sally Summer;Mary Mansfield;27,95;0;27,95;15,85;5;3025
24/05/2013;2727;44;Sally Summer;Mary Mansfield;38,95;0;38,95;24,76;2;3025
24/05/2013;2727;34;Sally Summer;Mary Mansfield;37,95;0;37,95;15,35;10;3025
24/05/2013;2728;35;Sally Summer;Mary Mansfield;0,95;0;0,95;0,47;21;3016
24/05/2013;2729;3;Benny Bernanke;Mary Mansfield;59,95;0;59,95;28,73;2;3017
24/05/2013;2730;18;Sally Summer;Mary Mansfield;54,95;0,1;49,46;26,65;2;3026
24/05/2013;2730;26;Sally Summer;Mary Mansfield;0,95;0;0,95;0,42;16;3026
24/05/2013;2731;29;Benny Bernanke;Mary Mansfield;40,95;0;40,95;15,51;3;3030
24/05/2013;2732;24;Sally Summer;Mary Mansfield;27,95;0;27,95;16,8;24;3018
24/05/2013;2733;22;Sally Summer;Mary Mansfield;0,95;0;0,95;0,57;18;3017
24/05/2013;2734;31;Benny Bernanke;Mary Mansfield;0,95;0;0,95;0,34;18;3015
24/05/2013;2735;9;Benny Bernanke;Mary Mansfield;48,95;0;48,95;24,52;17;3024
24/05/2013;2735;48;Benny Bernanke;Mary Mansfield;3,95;0,1;3,56;1,43;16;3024
24/05/2013;2735;27;Benny Bernanke;Mary Mansfield;4,95;0;4,95;1,82;7;3024
24/05/2013;2736;7;Sally Summer;Mary Mansfield;20,95;0;20,95;10,04;3;3033
25/05/2013;2737;34;Kelly Clark;John Jones;37,95;0;37,95;15,35;8;3026
25/05/2013;2737;20;Kelly Clark;John Jones;16,95;0;16,95;6,76;5;3026
25/05/2013;2737;1;Kelly Clark;John Jones;43,95;0,1;39,56;25,6;9;3026
25/05/2013;2738;6;Amy Apple;John Jones;55,95;0,1;50,36;16,06;15;3020
25/05/2013;2739;48;Kelly Clark;John Jones;3,95;0;3,95;1,43;6;3015
25/05/2013;2740;6;Amy Apple;John Jones;55,95;0,1;50,36;16,06;21;3030
25/05/2013;2741;3;Amy Apple;John Jones;59,95;0;59,95;28,73;15;3019
25/05/2013;2741;28;Amy Apple;John Jones;0,95;0;0,95;0,5;22;3019
25/05/2013;2742;16;Kelly Clark;John Jones;27,95;0;27,95;15,85;2;3013
25/05/2013;2743;41;Amy Apple;John Jones;18,95;0;18,95;9,98;8;3029
25/05/2013;2744;22;Amy Apple;John Jones;0,95;0;0,95;0,57;12;3019
25/05/2013;2744;13;Amy Apple;John Jones;26,95;0;26,95;13,26;11;3019
25/05/2013;2745;43;Amy Apple;John Jones;11,95;0;11,95;3,32;7;3019
25/05/2013;2746;12;Kelly Clark;John Jones;47,95;0;47,95;20,7;3;3025
25/05/2013;2747;50;Kelly Clark;John Jones;24,95;0,1;22,46;12,14;1;3019
25/05/2013;2748;42;Amy Apple;John Jones;35,95;0;35,95;20,25;2;3026
25/05/2013;2749;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;15;3015
25/05/2013;2750;33;Amy Apple;John Jones;19,95;0;19,95;9,78;26;3023
25/05/2013;2751;46;Kelly Clark;John Jones;55,95;0,1;50,36;32,47;12;3023
25/05/2013;2752;2;Amy Apple;John Jones;44,95;0;44,95;27,95;4;3027
25/05/2013;2752;45;Amy Apple;John Jones;38,95;0;38,95;22,33;5;3027
25/05/2013;2753;16;Kelly Clark;John Jones;27,95;0,1;25,16;15,85;5;3011
25/05/2013;2754;19;Amy Apple;John Jones;49,95;0;49,95;24,77;7;3022
25/05/2013;2755;44;Kelly Clark;John Jones;38,95;0;38,95;24,76;20;3012
25/05/2013;2755;38;Kelly Clark;John Jones;24,95;0;24,95;11,48;2;3012
25/05/2013;2755;29;Kelly Clark;John Jones;40,95;0;40,95;15,51;2;3012
25/05/2013;2756;29;Amy Apple;John Jones;40,95;0;40,95;15,51;5;3015
25/05/2013;2757;2;Kelly Clark;John Jones;44,95;0,1;40,46;27,95;2;3014
25/05/2013;2757;16;Kelly Clark;John Jones;27,95;0,2;22,36;15,85;4;3014
25/05/2013;2758;18;Amy Apple;John Jones;54,95;0;54,95;26,65;19;3017
25/05/2013;2759;15;Kelly Clark;John Jones;28,95;0;28,95;17,53;20;3028
25/05/2013;2760;2;Amy Apple;John Jones;44,95;0;44,95;27,95;5;3024
25/05/2013;2761;26;Kelly Clark;John Jones;0,95;0;0,95;0,42;6;3022
25/05/2013;2762;20;Amy Apple;John Jones;16,95;0;16,95;6,76;25;3022
25/05/2013;2762;26;Amy Apple;John Jones;0,95;0;0,95;0,42;12;3022
25/05/2013;2763;17;Kelly Clark;John Jones;49,95;0;49,95;23,93;28;3018
25/05/2013;2764;42;Amy Apple;John Jones;35,95;0;35,95;20,25;2;3010
25/05/2013;2765;42;Amy Apple;John Jones;35,95;0;35,95;20,25;1;3029
25/05/2013;2765;48;Amy Apple;John Jones;3,95;0;3,95;1,43;18;3029
26/05/2013;2766;15;Kelly Clark;John Jones;28,95;0;28,95;17,53;20;3025
26/05/2013;2767;42;Wendel Westborne;John Jones;35,95;0;35,95;20,25;1;3029
26/05/2013;2767;2;Wendel Westborne;John Jones;44,95;0;44,95;27,95;9;3029
26/05/2013;2768;36;Amy Apple;John Jones;26,95;0;26,95;12,53;9;3028
27/05/2013;2769;3;Sally Summer;John Jones;59,95;0;59,95;28,73;11;3016
27/05/2013;2769;2;Sally Summer;John Jones;44,95;0;44,95;27,95;4;3016
27/05/2013;2770;10;Benny Bernanke;John Jones;34,95;0;34,95;22,13;10;3011
27/05/2013;2771;48;Wendel Westborne;John Jones;3,95;0;3,95;1,43;22;3023
27/05/2013;2772;50;Benny Bernanke;John Jones;24,95;0;24,95;12,14;1;3017
27/05/2013;2773;6;Sally Summer;John Jones;55,95;0;55,95;16,06;7;3031
27/05/2013;2773;22;Sally Summer;John Jones;0,95;0,1;0,86;0,57;2;3031
27/05/2013;2774;21;Benny Bernanke;John Jones;26,95;0;26,95;12,42;8;3017
27/05/2013;2775;7;Sally Summer;John Jones;20,95;0;20,95;10,04;20;3021
27/05/2013;2775;9;Sally Summer;John Jones;48,95;0;48,95;24,52;5;3021
27/05/2013;2776;48;Wendel Westborne;John Jones;3,95;0;3,95;1,43;5;3023
27/05/2013;2777;47;Sally Summer;John Jones;28,95;0;28,95;8,86;11;3011
27/05/2013;2778;19;Sally Summer;John Jones;49,95;0;49,95;24,77;11;3030
27/05/2013;2779;20;Benny Bernanke;John Jones;16,95;0,1;15,26;6,76;16;3015
27/05/2013;2780;36;Sally Summer;John Jones;26,95;0;26,95;12,53;19;3011
27/05/2013;2781;21;Benny Bernanke;John Jones;26,95;0;26,95;12,42;1;3027
27/05/2013;2782;46;Sally Summer;John Jones;55,95;0;55,95;32,47;18;3013
27/05/2013;2783;17;Wendel Westborne;John Jones;49,95;0;49,95;23,93;33;3024
27/05/2013;2784;50;Sally Summer;John Jones;24,95;0;24,95;12,14;1;3024
27/05/2013;2785;16;Benny Bernanke;John Jones;27,95;0;27,95;15,85;4;3016
27/05/2013;2786;27;Sally Summer;John Jones;4,95;0;4,95;1,82;6;3020
27/05/2013;2787;44;Wendel Westborne;John Jones;38,95;0;38,95;24,76;27;3021
27/05/2013;2787;12;Wendel Westborne;John Jones;47,95;0;47,95;20,7;4;3021
27/05/2013;2788;19;Benny Bernanke;John Jones;49,95;0;49,95;24,77;12;3030
27/05/2013;2789;44;Sally Summer;John Jones;38,95;0;38,95;24,76;15;3025
27/05/2013;2789;36;Sally Summer;John Jones;26,95;0,1;24,26;12,53;11;3025
27/05/2013;2790;8;Wendel Westborne;John Jones;7,95;0;7,95;4,53;24;3025
27/05/2013;2791;13;Wendel Westborne;John Jones;26,95;0;26,95;13,26;17;3020
27/05/2013;2792;11;Benny Bernanke;John Jones;65,95;0;65,95;37,97;3;3027
27/05/2013;2793;4;Sally Summer;John Jones;73,95;0;73,95;38,86;1;3028
